"name","ra","dec","alt","az"
"RS Cyg","303.34583333","38.72888889","69.96784091593682","248.212096805301"
"RZ Cyg","312.97083333","47.35555556","19.31879116630682","38.29601753241164"
"LX Cyg","328.98750000","48.34777778","89.24939724639154","150.12239951040635"
"Y Del","310.40833333","11.87722222","14.244921941039872","88.18809540488957"
"T Dra","269.09583333","58.21833333","17.2334394717706","358.7938738489092"
"W Dra","271.39166667","65.95583333","28.339639747477705","343.9683324427835"
"RS Lac","333.21666667","43.75000000","46.85628582154491","71.70286209238245"
"U LMi","148.65833333","36.08972222","-4.821450444717883","3.5467109945663164"
"S Lyr","288.29583333","26.00777778","7.322784182221316","58.26170696839834"
"U Lyr","290.03750000","37.87666667","5.100172587321124","33.18737244894952"
"RU Lyr","288.08750000","41.30361111","20.703755045730794","50.15111409739904"
"RV Peg","336.40000000","30.47250000","9.974115449487435","54.37036711867768"
"W Tau","66.98750000","16.04333333","48.71947691741313","132.20871228142315"
"RX UMa","138.60416667","67.26055556","67.85471223450112","25.487985442023827"
"T UMi","203.67083333","73.43111111","49.32943255377417","334.54507053448634"
"RU Vir","191.82500000","4.14472222","-5.396041880116594","77.33096750966193"
"SS Vir","186.30833333","0.76944444","38.68887663427692","153.51207566866998"
"RU Vul","309.71666667","23.25861111","29.292819083798033","87.43332948337763"
"R And","6.00416667","38.57694444","-1.3104130181149785","347.6969701594658"
"W And","34.38333333","44.30472222","27.241992372203825","307.24314720882444"
"S Aql","302.90416667","15.62055556","48.293863987234296","227.62586739315702"
"V Aql","286.10000000","-4.31527778","5.025042539707801","102.49093945501167"
"R Ari","34.02916667","25.05638889","10.237995162149268","296.6288599494701"
"T Ari","42.07916667","17.50916667","55.64775686831034","150.50372805833152"
"X Aur","93.05416667","50.22777778","51.2539887230987","64.00368322525983"
"R Aur","79.32083333","53.58611111","16.890639314572613","338.8502984102424"
"S Boo","215.71666667","53.81027778","32.13184844378305","43.0993282217778"
"R Boo","219.29583333","26.73638889","-11.086782121365637","22.452027209783065"
"RX Boo","216.04583333","25.70361111","9.210007107774684","61.10529750135292"
"X Cam","71.42500000","75.10083333","45.105943769184826","21.19122873431745"
"R Cam","214.46250000","83.83138889","49.40363203300076","9.42680223784355"
"T Cam","70.03333333","66.14666667","48.87744903304424","36.6746428972746"
"U Cam","55.45000000","62.64833333","25.54360647791877","341.9409902683731"
"W Cas","13.72083333","58.56361111","60.56814684589913","307.4239067988092"
"WZ Cas","0.31250000","60.35527778","32.86174417951539","33.489221937875755"
"R Cas","359.60000000","51.38861111","31.358708673498498","46.073285755466735"
"T Cas","5.80833333","55.79250000","15.342728459367478","352.5361410244808"
"V Cas","347.91666667","59.69944444","47.26387629758564","313.9629579630553"
"miu Cep","325.87500000","58.78000000","61.77550754385904","307.809837913947"
"AR Cep","342.88750000","85.04638889","44.61773338819186","356.6217231285488"
"SS Cep","57.37500000","80.32222222","44.408669389177824","347.5492452355992"
"T Cep","317.37916667","68.49083333","27.58884129436685","357.3414816790265"
"omi Cet","34.83333333","-1.02250000","-1.91968621437712","270.64984580971526"
"S CrB","230.34583333","31.36722222","55.872998438433584","253.55075791443963"
"R CVn","207.23750000","39.54250000","69.45693779688217","252.2811414386146"
"Y CVn","191.27916667","45.44000000","29.87582817651097","53.72522528566068"
"RU Cyg","325.16250000","54.32444444","55.33674840541309","300.8922702320793"
"TU Cyg","296.54166667","49.07333333","18.47219880893474","326.0904181273953"
"TZ Cyg","289.01666667","50.16000000","21.285880306709814","36.110529636550666"
"Z Cyg","300.36250000","50.04222222","46.95173087768292","298.68994804046207"
"AF Cyg","292.55000000","46.14777778","5.291027758090319","4.170579790545356"
"khi Cyg","297.63750000","32.91388889","12.976422727950547","305.7935389886371"
"R Cyg","294.20416667","50.19972222","10.504393973920411","347.8812691072928"
"RT Cyg","295.90416667","48.77805556","14.970195710919642","331.5418630139362"
"U Cyg","304.90000000","47.89416667","88.78745996865945","204.500083958394"
"V Cyg","310.32500000","48.14111111","39.30240462747191","58.30231046141822"
"W Cyg","324.00833333","45.37444444","41.54447812456031","295.47391769789095"
"WX Cyg","304.63750000","37.44972222","77.96141883921146","198.12256789061652"
"S Del","310.76666667","17.08805556","14.587043630538668","80.5936431686402"
"EU Del","309.47500000","18.26833333","28.113060676680387","94.17830452888082"
"U Del","311.36666667","18.09000000","9.581568722455442","73.39314164019295"
"R Dra","248.16666667","66.75472222","31.401475248908973","339.819983315005"
"RY Dra","194.10416667","65.99416667","29.55366969850115","18.48668456285054"
"TX Dra","248.75000000","60.46805556","28.720355010480723","331.87610216778023"
"SX Her","241.86250000","24.90805556","-5.344878252629918","41.20231961322667"
"W Her","248.80000000","37.34527778","10.341021116601656","316.8860897616499"
"alf Her","258.65833333","14.39027778","49.511530865293835","139.82086535512386"
"g Her","247.15833333","41.88166667","5.438137370382405","335.8768432955507"
"RS Her","260.42500000","22.92083333","41.67518244097824","103.25458596269839"
"RU Her","242.55833333","25.07055556","-9.306939860815207","32.539946416534576"
"S Her","252.97083333","14.94166667","30.965353689695018","256.58888939468466"
"T Her","272.27500000","31.02111111","1.5249015346439725","319.0414715000898"
"U Her","246.44583333","18.89222222","-19.229883457766903","337.5141669984225"
"X Her","240.66250000","47.24027778","21.164194513186303","41.00164002378375"
"W Lyr","273.72916667","36.67027778","16.58178206009548","307.39130393160724"
"R Lyr","283.83333333","43.94583333","60.20451469632025","83.12248027795944"
"X Oph","279.58750000","8.83388889","46.33353588030181","209.982000059944"
"R Peg","346.66250000","10.54333333","5.140417728273286","280.16870179403327"
"W Peg","349.95833333","26.27861111","48.677494825687276","253.3591884644032"
"rho Per","46.29166667","38.84027778","34.121726407036846","67.96133718407845"
"U Per","29.89583333","54.82194444","14.503196452008323","351.6133087683891"
"W Per","42.65416667","56.98333333","72.80745192687834","52.695607851143414"
"Y Per","51.92500000","44.17666667","4.143465583733322","10.990765621200936"
"S Per","35.71250000","58.58638889","45.38952297437221","313.32864372700624"
"R Ser","237.67083333","15.13361111","23.902068127955374","94.27571109571372"
"R Tri","39.25833333","34.26416667","66.17720587721827","241.2643243886765"
"RS UMa","189.73750000","58.48333333","48.6272407671214","48.710326306934725"
"S UMa","190.98333333","61.09305556","41.14061460003037","39.92937499747311"
"R UMa","161.15833333","68.77555556","70.16471788425794","3.3344400826161027"
"RY UMa","185.11250000","61.30944444","77.61419521653049","5.462457242081788"
"ST UMa","171.95833333","45.18500000","5.075758836702557","10.465663929405865"
"T UMa","189.09583333","59.48666667","53.6692944007075","49.289911870805916"
"VW UMa","164.75416667","69.98888889","56.2235787194525","31.10360436019941"
"VY UMa","161.26666667","67.41138889","71.43223719087348","5.7329619001571634"
"Z UMa","179.12500000","57.87138889","40.9280515203343","315.318598059161"
"S UMi","232.39166667","78.63333333","60.207279280803405","356.68796644615225"
"U UMi","214.32916667","66.79416667","47.34791628658841","35.02257329714145"
"R Vir","189.62083333","6.98833333","18.292802273339277","100.65911357061944"
"S Vir","203.25000000","-6.80555556","-2.1961716982739006","262.1464540400506"
"R Vul","316.09166667","23.82166667","-16.275598474229188","12.260110777060598"
"T Cet","5.44166667","-19.94222222","-60.345914906780436","345.8837704999674"
"Y Cyg","313.01250000","34.65750000","8.727950615762564","45.54523540773562"
"V2487 Oph","262.99583333","-18.76805556","-14.493673474968745","102.07313715489124"
"V1687 Cyg","305.11250000","43.85444444","84.5878542380648","161.0243952356204"
"KIC 08462852","301.56250000","44.45666667","55.53429659704693","282.14930710293015"
"RR Lyr","291.36250000","42.78416667","4.135932446323291","17.28278678901014"
"V2492 Cyg","312.85833333","44.08972222","17.419573884709983","41.35828332623607"
"eps Aur","75.49166667","43.82305556","4.780114058663621","15.64931992565932"
"P Cyg","304.44583333","38.03277778","77.75281923640355","209.25293494397636"
"AG Peg","327.75416667","12.62555556","50.7181487205811","208.3378765118689"
"AG Dra","240.42083333","66.80277778","36.62871411276761","27.057548796445463"
"R Aqr","355.95416667","-14.71555556","14.861594939476586","134.89873692912727"
"CH Cyg","291.13750000","50.24138889","11.943753300484273","17.378339724048175"
"AG Dra","240.42083333","66.80277778","36.62871411276761","27.057548796445463"
"AG Dra","240.42083333","66.80277778","36.62871411276761","27.057548796445463"
"AG Dra","240.42083333","66.80277778","36.62871411276761","27.057548796445463"
"AG Dra","240.42083333","66.80277778","36.62871411276761","27.057548796445463"
"CH Cyg","291.13750000","50.24138889","11.943753300484273","17.378339724048175"
"CH Cyg","291.13750000","50.24138889","11.943753300484273","17.378339724048175"
"CH Cyg","291.13750000","50.24138889","11.943753300484273","17.378339724048175"
"AG Peg","327.75416667","12.62555556","50.7181487205811","208.3378765118689"
"AG Peg","327.75416667","12.62555556","50.7181487205811","208.3378765118689"
"AG Peg","327.75416667","12.62555556","50.7181487205811","208.3378765118689"
"AG Peg","327.75416667","12.62555556","50.7181487205811","208.3378765118689"
"KIC 08462852","301.56250000","44.45666667","55.53429659704693","282.14930710293015"
"KIC 08462852","301.56250000","44.45666667","55.53429659704693","282.14930710293015"
"KIC 08462852","301.56250000","44.45666667","55.53429659704693","282.14930710293015"
"R Aqr","355.95416667","-14.71555556","14.861594939476586","134.89873692912727"
"R Aqr","355.95416667","-14.71555556","14.861594939476586","134.89873692912727"
"R Aqr","355.95416667","-14.71555556","14.861594939476586","134.89873692912727"
"R Aqr","355.95416667","-14.71555556","14.861594939476586","134.89873692912727"
"RW Aur","76.95416667","30.40138889","-10.598591424286049","359.945071610525"
"RW Aur","76.95416667","30.40138889","-10.598591424286049","359.945071610525"
"RW Aur","76.95416667","30.40138889","-10.598591424286049","359.945071610525"
"RW Aur","76.95416667","30.40138889","-10.598591424286049","359.945071610525"
"V1687 Cyg","305.11250000","43.85444444","84.5878542380648","161.0243952356204"
"V1687 Cyg","305.11250000","43.85444444","84.5878542380648","161.0243952356204"
"V1687 Cyg","305.11250000","43.85444444","84.5878542380648","161.0243952356204"
"V1687 Cyg","305.11250000","43.85444444","84.5878542380648","161.0243952356204"
"V2487 Oph","262.99583333","-18.76805556","-14.493673474968745","102.07313715489124"
"V2492 Cyg","312.85833333","44.08972222","17.419573884709983","41.35828332623607"
"V2492 Cyg","312.85833333","44.08972222","17.419573884709983","41.35828332623607"
"V2492 Cyg","312.85833333","44.08972222","17.419573884709983","41.35828332623607"
"V2492 Cyg","312.85833333","44.08972222","17.419573884709983","41.35828332623607"
"eps Aur","75.49166667","43.82305556","4.780114058663621","15.64931992565932"
"eps Aur","75.49166667","43.82305556","4.780114058663621","15.64931992565932"
"eps Aur","75.49166667","43.82305556","4.780114058663621","15.64931992565932"
"eps Aur","75.49166667","43.82305556","4.780114058663621","15.64931992565932"
"RW Aur","76.95416667","30.40138889","-10.598591424286049","359.945071610525"
"V2500 Oph","269.45000000","4.69333333","-35.9099447716352","350.75728080718903"
"CH Cyg","291.13750000","50.24138889","11.943753300484273","17.378339724048175"
"DDE 48","311.54583333","24.34916667","12.609538694762145","67.25456749244243"
"V1117 Her","249.77500000","9.79861111","-3.8592520197716036","289.73059087118656"
"V1117 Her","249.77500000","9.79861111","-3.8592520197716036","289.73059087118656"
"V1117 Her","249.77500000","9.79861111","-3.8592520197716036","289.73059087118656"
"V1117 Her","249.77500000","9.79861111","-3.8592520197716036","289.73059087118656"
"V404 Cyg","306.01250000","33.86722222","70.8013498773374","136.10494007441426"
"VV Cep","329.16250000","63.62555556","75.27247321609404","5.576022271390119"
"VV Cep","329.16250000","63.62555556","75.27247321609404","5.576022271390119"
"VV Cep","329.16250000","63.62555556","75.27247321609404","5.576022271390119"
"FO Aqr","334.47916667","-7.64916667","-1.1753449829767735","100.33072391993967"
"FO Aqr","334.47916667","-7.64916667","-1.1753449829767735","100.33072391993967"
"CI Aql","283.01250000","-0.52250000","33.76681725116043","141.8003580121212"
"CI Aql","283.01250000","-0.52250000","33.76681725116043","141.8003580121212"
"CI Aql","283.01250000","-0.52250000","33.76681725116043","141.8003580121212"
"R Aqr","355.95416667","-14.71555556","14.861594939476586","134.89873692912727"
"R Aqr","355.95416667","-14.71555556","14.861594939476586","134.89873692912727"
"R Aqr","355.95416667","-14.71555556","14.861594939476586","134.89873692912727"
"ST Tri","40.38333333","35.72527778","75.33672188910526","208.29599626845246"
"MASTER OT J132104.04+560957.8","200.26666667","56.16583333","23.009312926749107","332.5035706795825"
"TT Ari","31.72083333","15.29472222","-15.92728573316906","318.2802504819002"
"TT Ari","31.72083333","15.29472222","-15.92728573316906","318.2802504819002"
"TT Ari","31.72083333","15.29472222","-15.92728573316906","318.2802504819002"
"AK Cep","337.20833333","58.21083333","26.67059732132288","29.304484247609697"
"BW Cyg","308.59583333","58.76472222","57.347570084631094","51.65321368507412"
"b Per","64.55833333","50.29527778","85.98291072310965","291.02812725178046"
"ASASSN-18ca","10.64166667","40.74055556","26.90222469022631","302.1291042962519"
"ASASSN-18ca","10.64166667","40.74055556","26.90222469022631","302.1291042962519"
"ASASSN-18ca","10.64166667","40.74055556","26.90222469022631","302.1291042962519"
"SU UMa","123.11666667","62.60611111","23.72391586808393","13.418542290866403"
"SU UMa","123.11666667","62.60611111","23.72391586808393","13.418542290866403"
"SU UMa","123.11666667","62.60611111","23.72391586808393","13.418542290866403"
"SU UMa","123.11666667","62.60611111","23.72391586808393","13.418542290866403"
"SU UMa","123.11666667","62.60611111","23.72391586808393","13.418542290866403"
"SU UMa","123.11666667","62.60611111","23.72391586808393","13.418542290866403"
"SU UMa","123.11666667","62.60611111","23.72391586808393","13.418542290866403"
"SU UMa","123.11666667","62.60611111","23.72391586808393","13.418542290866403"
"CR Boo","207.22916667","7.95972222","43.58423495017159","216.53583935711686"
"CR Boo","207.22916667","7.95972222","43.58423495017159","216.53583935711686"
"CR Boo","207.22916667","7.95972222","43.58423495017159","216.53583935711686"
"CR Boo","207.22916667","7.95972222","43.58423495017159","216.53583935711686"
"CR Boo","207.22916667","7.95972222","43.58423495017159","216.53583935711686"
"CR Boo","207.22916667","7.95972222","43.58423495017159","216.53583935711686"
"CR Boo","207.22916667","7.95972222","43.58423495017159","216.53583935711686"
"CR Boo","207.22916667","7.95972222","43.58423495017159","216.53583935711686"
"SDSS J153817.35+512338.0","234.57083333","51.39388889","74.32772899691155","71.9873521815987"
"ASASSN-18ey","275.08750000","7.18527778","6.766583286809147","273.18129815475777"
"ASASSN-18ey","275.08750000","7.18527778","6.766583286809147","273.18129815475777"
"ASASSN-18ey","275.08750000","7.18527778","6.766583286809147","273.18129815475777"
"ASASSN-18ey","275.08750000","7.18527778","6.766583286809147","273.18129815475777"
"MAXI J1820+070","275.08750000","7.18527778","6.766583286809147","273.18129815475777"
"MAXI J1820+070","275.08750000","7.18527778","6.766583286809147","273.18129815475777"
"MAXI J1820+070","275.08750000","7.18527778","6.766583286809147","273.18129815475777"
"MAXI J1820+070","275.08750000","7.18527778","6.766583286809147","273.18129815475777"
"N Sgr 2018","271.03750000","-17.93472222","-49.96617039898537","309.76341316884236"
"N Sgr 2018","271.03750000","-17.93472222","-49.96617039898537","309.76341316884236"
"N Sgr 2018","271.03750000","-17.93472222","-49.96617039898537","309.76341316884236"
"N Sgr 2018","271.03750000","-17.93472222","-49.96617039898537","309.76341316884236"
"N Sgr 2018","271.03750000","-17.93472222","-49.96617039898537","309.76341316884236"
"NSVS J1444107-074451","221.04166667","-6.25305556","-47.23720431822033","357.98654113185773"
"NSVS J1444107-074451","221.04166667","-6.25305556","-47.23720431822033","357.98654113185773"
"V392 Per","70.83750000","47.35694444","34.627758832582956","55.37649036047346"
"V392 Per","70.83750000","47.35694444","34.627758832582956","55.37649036047346"
"V392 Per","70.83750000","47.35694444","34.627758832582956","55.37649036047346"
"V392 Per","70.83750000","47.35694444","34.627758832582956","55.37649036047346"
"V392 Per","70.83750000","47.35694444","34.627758832582956","55.37649036047346"
"SDSS J141118.31+481257.6","212.82500000","48.21583333","52.52329812383316","68.43440634755493"
"SDSS J141118.31+481257.6","212.82500000","48.21583333","52.52329812383316","68.43440634755493"
"SDSS J141118.31+481257.6","212.82500000","48.21583333","52.52329812383316","68.43440634755493"
"SDSS J141118.31+481257.6","212.82500000","48.21583333","52.52329812383316","68.43440634755493"
"SDSS J141118.31+481257.6","212.82500000","48.21583333","52.52329812383316","68.43440634755493"
"N Sct 2018","277.34166667","-13.48777778","11.410287173457935","233.49793834949395"
"N Sct 2018","277.34166667","-13.48777778","11.410287173457935","233.49793834949395"
"N Sct 2018","277.34166667","-13.48777778","11.410287173457935","233.49793834949395"
"N Sct 2018","277.34166667","-13.48777778","11.410287173457935","233.49793834949395"
"N Sct 2018","277.34166667","-13.48777778","11.410287173457935","233.49793834949395"
"V1490 Cyg","312.72083333","44.35000000","18.529056758771777","42.42087300321682"
"V1490 Cyg","312.72083333","44.35000000","18.529056758771777","42.42087300321682"
"V1490 Cyg","312.72083333","44.35000000","18.529056758771777","42.42087300321682"
"V1490 Cyg","312.72083333","44.35000000","18.529056758771777","42.42087300321682"
"V1490 Cyg","312.72083333","44.35000000","18.529056758771777","42.42087300321682"
"ASASSN-18pe","258.83750000","6.00777778","40.798062656476716","141.45911419739855"
"ASASSN-18pe","258.83750000","6.00777778","40.798062656476716","141.45911419739855"
"ASASSN-18pe","258.83750000","6.00777778","40.798062656476716","141.45911419739855"
"ASASSN-18pe","258.83750000","6.00777778","40.798062656476716","141.45911419739855"
"ASASSN-18pe","258.83750000","6.00777778","40.798062656476716","141.45911419739855"
"YZ Cet","18.12500000","-15.00111111","24.117333557191184","161.31048549157543"
"GJ 54.1","18.12500000","-15.00111111","24.117333557191184","161.31048549157543"
"TY Cas","9.24583333","63.13361111","33.04644987634573","330.8987309872177"
"TY Cas","9.24583333","63.13361111","33.04644987634573","330.8987309872177"
"FI Per","58.73333333","48.60027778","32.787348970409134","308.24564144346607"
"FI Per","58.73333333","48.60027778","32.787348970409134","308.24564144346607"
"CI Cyg","297.54583333","35.68416667","14.402121951207384","308.50337724131145"
"CT Lac","331.66250000","48.45166667","63.47916844334553","75.54934414196208"
"N Oph 2018 No. 3","265.60000000","-19.11444444","-40.05448096183598","71.63580948976877"
"N Oph 2018 No. 3","265.60000000","-19.11444444","-40.05448096183598","71.63580948976877"
"N Oph 2018 No. 3","265.60000000","-19.11444444","-40.05448096183598","71.63580948976877"
"N Oph 2018 No. 3","265.60000000","-19.11444444","-40.05448096183598","71.63580948976877"
"N Oph 2018 No. 3","265.60000000","-19.11444444","-40.05448096183598","71.63580948976877"
"ASASSN-V J195442.95+172212.6","298.67500000","17.37000000","10.38565903649673","284.5838860517723"
"ASASSN-V J195442.95+172212.6","298.67500000","17.37000000","10.38565903649673","284.5838860517723"
"ASASSN-V J195442.95+172212.6","298.67500000","17.37000000","10.38565903649673","284.5838860517723"
"ASASSN-V J195442.95+172212.6","298.67500000","17.37000000","10.38565903649673","284.5838860517723"
"ASASSN-V J195442.95+172212.6","298.67500000","17.37000000","10.38565903649673","284.5838860517723"
"GK Per","52.80000000","43.90416667","2.925072049986956","1.6229702964358732"
"GK Per","52.80000000","43.90416667","2.925072049986956","1.6229702964358732"
"GK Per","52.80000000","43.90416667","2.925072049986956","1.6229702964358732"
"GK Per","52.80000000","43.90416667","2.925072049986956","1.6229702964358732"
"GK Per","52.80000000","43.90416667","2.925072049986956","1.6229702964358732"
"EN Sgr","290.67500000","-12.00111111","-43.48413216171917","49.138197842812744"
"EN Sgr","290.67500000","-12.00111111","-43.48413216171917","49.138197842812744"
"GAIA DR2 4150099732733146112","269.92916667","-12.02444444","-51.07091785391039","336.75546219556117"
"GAIA DR2 4150099732733146112","269.92916667","-12.02444444","-51.07091785391039","336.75546219556117"
"GAIA DR2 4150446010182968192","269.01666667","-12.83250000","-53.82304045901473","358.34789700646746"
"GAIA DR2 4150446010182968192","269.01666667","-12.83250000","-53.82304045901473","358.34789700646746"
"FASTT 1100","268.43750000","-0.87055556","-41.4185284815848","10.27434060621309"
"FASTT 1100","268.43750000","-0.87055556","-41.4185284815848","10.27434060621309"
"GAIA DR2 4168021909706732672","261.35833333","-6.19250000","10.519766333966295","112.3863134956916"
"GAIA DR2 4168021909706732672","261.35833333","-6.19250000","10.519766333966295","112.3863134956916"
"V2525 Oph","258.77083333","-8.60277778","27.61117677997004","149.20341774879674"
"V2525 Oph","258.77083333","-8.60277778","27.61117677997004","149.20341774879674"
"SS 295","256.90833333","-6.25333333","34.74396204168687","180.75597400332128"
"SS 295","256.90833333","-6.25333333","34.74396204168687","180.75597400332128"
"GAIA DR2 4334886650491663104","256.53333333","-9.02444444","31.715810271683402","187.26116231044594"
"GAIA DR2 4334886650491663104","256.53333333","-9.02444444","31.715810271683402","187.26116231044594"
"GAIA DR2 4131587500273361280","249.99583333","-17.25611111","-22.25708224202653","268.9820086261847"
"GAIA DR2 4131587500273361280","249.99583333","-17.25611111","-22.25708224202653","268.9820086261847"
"LQ Peg","324.07916667","11.68166667","19.87565386768377","264.96840778006754"
"LQ Peg","324.07916667","11.68166667","19.87565386768377","264.96840778006754"
"UU Aqr","332.27083333","-2.22861111","23.183655973327795","123.8582665025358"
"UU Aqr","332.27083333","-2.22861111","23.183655973327795","123.8582665025358"
"V378 Peg","355.01666667","30.29638889","60.029262636172334","117.10336544210067"
"V378 Peg","355.01666667","30.29638889","60.029262636172334","117.10336544210067"
"M31_V1","10.36250000","41.16944444","24.907672816457985","304.8986465141368"
"MRK 421","166.11250000","38.20861111","35.37547384478536","70.15466376112735"
"BL Lac","330.67916667","42.27750000","70.77440446755128","100.64248164464418"
"XZ Tau","67.91666667","18.23250000","42.888175158162575","114.68647433103966"
"XZ Tau","67.91666667","18.23250000","42.888175158162575","114.68647433103966"
"XZ Tau","67.91666667","18.23250000","42.888175158162575","114.68647433103966"
"HL Tau","67.90833333","18.23277778","42.96286629137555","114.8125074419817"
"HL Tau","67.90833333","18.23277778","42.96286629137555","114.8125074419817"
"HL Tau","67.90833333","18.23277778","42.96286629137555","114.8125074419817"
"V349 Vul","292.79166667","23.50916667","-17.459794279735554","2.2829071355501918"
"V349 Vul","292.79166667","23.50916667","-17.459794279735554","2.2829071355501918"
"RT Aql","294.50416667","11.72166667","-25.887691770730225","334.48697687749853"
"RT Aql","294.50416667","11.72166667","-25.887691770730225","334.48697687749853"
"V353 Vul","297.34166667","22.62750000","2.4562896428531045","302.52252026715666"
"V353 Vul","297.34166667","22.62750000","2.4562896428531045","302.52252026715666"
"V1301 Cyg","300.55000000","37.63472222","42.23429870938891","282.2828121504034"
"V1301 Cyg","300.55000000","37.63472222","42.23429870938891","282.2828121504034"
"SX Cyg","303.88750000","31.07222222","68.41084093336677","219.73133198459985"
"SX Cyg","303.88750000","31.07222222","68.41084093336677","219.73133198459985"
"AU Cyg","304.63333333","34.38916667","74.97264696985921","195.28088431253914"
"AU Cyg","304.63333333","34.38916667","74.97264696985921","195.28088431253914"
"V1655 Cyg","306.35000000","38.70972222","71.78904060225638","116.51535926230825"
"V1655 Cyg","306.35000000","38.70972222","71.78904060225638","116.51535926230825"
"V1659 Cyg","307.27083333","39.71250000","63.710184591700475","97.45681475611941"
"V1659 Cyg","307.27083333","39.71250000","63.710184591700475","97.45681475611941"
"NSVS J2041274+511326","310.36250000","51.22500000","40.6415509337666","54.64597648722059"
"NSVS J2041274+511326","310.36250000","51.22500000","40.6415509337666","54.64597648722059"
"DR Cyg","310.92083333","38.16527778","28.05357511617767","62.98399063449777"
"DR Cyg","310.92083333","38.16527778","28.05357511617767","62.98399063449777"
"V750 Cyg","312.33750000","50.53083333","25.74927754940543","41.276158659539185"
"V750 Cyg","312.33750000","50.53083333","25.74927754940543","41.276158659539185"
"W Cep","339.11250000","58.42583333","19.782910256240456","14.920216015265945"
"W Cep","339.11250000","58.42583333","19.782910256240456","14.920216015265945"
"AL Cep","342.31666667","58.58527778","18.891711232475696","348.8760653207591"
"AL Cep","342.31666667","58.58527778","18.891711232475696","348.8760653207591"
"VX Cep","342.70416667","64.25138889","25.106112904851734","347.7218811766087"
"VX Cep","342.70416667","64.25138889","25.106112904851734","347.7218811766087"
"FY Aql","292.00000000","3.69944444","-35.86321081307622","17.643967343734438"
"V657 Cas","358.01666667","61.80333333","47.74344214034856","42.98294604244351"
"V657 Cas","358.01666667","61.80333333","47.74344214034856","42.98294604244351"
"V850 Cas","354.41250000","58.84611111","73.88257068670951","44.124626484137266"
"V850 Cas","354.41250000","58.84611111","73.88257068670951","44.124626484137266"
"V818 Sco","244.97916667","-14.35972222","-55.35785380337519","359.25422555352156"
"2MASS J16194990-1537248","244.95416667","-14.37666667","-55.3766284214247","359.89327628211646"
"U Sco","245.62500000","-16.12166667","-56.09973675585198","342.3743379677793"
"U Sco","245.62500000","-16.12166667","-56.09973675585198","342.3743379677793"
"U Sco","245.62500000","-16.12166667","-56.09973675585198","342.3743379677793"
"U Sco","245.62500000","-16.12166667","-56.09973675585198","342.3743379677793"
"U Sco","245.62500000","-16.12166667","-56.09973675585198","342.3743379677793"
"R Aqr","355.95416667","-14.71555556","14.861594939476586","134.89873692912727"
"T Peg","332.22500000","12.54000000","35.65850469311009","114.71114465064068"
"CRTS J105122.8+672528","162.84166667","67.42444444","66.70506587905406","27.47402104237094"
"CRTS J105122.8+672528","162.84166667","67.42444444","66.70506587905406","27.47402104237094"
"V386 Ser","242.63750000","-0.96027778","-33.50637154647368","43.033072216762086"
"V386 Ser","242.63750000","-0.96027778","-33.50637154647368","43.033072216762086"
"KIC 2856960","292.37916667","38.07638889","-2.5934268726712957","6.737572195456473"
"KIC 2856960","292.37916667","38.07638889","-2.5934268726712957","6.737572195456473"
"KIC 2856960","292.37916667","38.07638889","-2.5934268726712957","6.737572195456473"
